game_ID,team_ID,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills
3319198662,2,5,1,1,2,0
3329687359,2,11,2,1,2,0
3331545191,2,6,0,0,2,0
3295507061,2,0,0,0,1,0
3292259159,2,2,0,0,1,0
3279520093,2,1,0,0,0,1
3321802154,2,9,1,1,1,1
3278325325,2,0,0,0,0,0
3293288770,2,10,1,0,0,0
3331160772,2,1,0,0,0,0
3323084177,2,7,1,1,1,0
3321687232,2,10,2,0,2,1
3318777531,2,2,0,0,0,0
3296537764,2,11,2,1,3,1
3324401473,2,0,0,0,0,0
3325605866,2,5,0,0,2,1
3308168578,2,9,2,2,4,0
3328231343,2,0,0,0,1,0
3311422008,2,10,3,2,3,0
3279359300,2,1,0,0,0,1
3312145736,2,0,0,0,0,0
3322199340,2,9,1,1,0,1
3326112688,2,9,2,1,1,0
3326620150,2,2,0,0,0,0
3315824391,2,0,0,0,0,0
3305490986,2,0,0,0,0,0
3327892677,2,2,0,0,1,0
3254166750,2,7,1,1,1,1
3322522975,2,6,1,1,2,1
3324133789,2,0,0,0,0,0
3316160789,2,5,0,0,2,1
3326282782,2,1,0,0,1,1
3325469664,2,0,0,0,0,0
3330900479,2,9,1,1,2,0
3230157685,2,0,0,0,1,0
3329972490,2,0,0,0,0,0
3303808621,2,2,0,0,2,0
3325878472,2,9,2,2,3,0
3254220972,2,3,0,0,0,1
3277786030,2,10,3,0,2,0
3291883672,2,1,0,0,0,0
3329004759,2,0,0,0,1,0
3329155652,2,9,2,1,2,0
3215002754,2,9,2,1,2,0
3313798441,2,1,0,0,0,1
3326195317,2,5,0,0,1,1
3315433193,2,9,1,1,2,1
3324827794,2,4,0,0,2,0
3259341598,2,0,0,0,1,0
3327681219,2,5,0,0,1,0
3232933069,2,11,4,1,3,1
3301019035,2,7,1,1,4,0
3324936617,2,11,5,0,2,0
3329736152,2,10,3,1,2,0
3311433196,2,6,0,0,1,0
3328823621,2,1,0,0,0,0
3327106911,2,8,1,1,2,1
3252463172,2,0,0,0,0,0
3319541220,2,7,0,0,2,0
3323251946,2,1,0,0,0,0
3327864393,2,10,2,1,2,0
3327875083,2,11,3,1,2,0
3236967752,2,1,0,0,0,0
3322023185,2,10,3,1,4,0
3326496335,2,7,0,0,2,0
3302107168,2,5,0,0,3,0
3262091226,2,5,0,0,0,0
3318038491,2,0,0,0,0,0
3223646369,2,2,0,0,0,1
3308245363,2,5,0,0,0,0
3216906568,2,8,1,0,4,0
3321228101,2,8,1,2,3,0
3262092473,2,1,0,0,0,0
3325095303,2,9,1,0,0,1
3256783016,2,11,4,1,0,1
3288430461,2,10,2,1,1,0
3330114846,2,9,3,0,4,0
3319539009,2,11,3,0,5,0
3328789299,2,0,0,0,0,0
3237585547,2,5,0,1,1,0
3330086138,2,11,3,1,4,0
3272523903,2,10,2,1,3,1
3258426575,2,3,0,0,1,0
3328140992,2,4,0,0,0,0
3329931611,2,0,0,0,0,0
3315263410,2,6,2,2,3,1
3326532542,2,0,0,0,0,0
3282554870,2,9,1,1,3,1
3329115230,2,8,1,1,2,1
3330081283,2,10,2,1,2,0
3329821467,2,2,0,0,3,0
3270532157,2,8,1,0,2,0
3324468896,2,10,3,2,3,1
3325672454,2,2,0,0,0,0
3331070628,2,6,0,1,3,0
3331318428,2,7,1,0,2,0
3329925599,2,1,0,0,0,0
3328115301,2,8,1,0,1,0
3283487941,2,2,0,0,2,0
3327366454,2,7,2,1,1,0
3319644582,2,9,1,1,2,0
3330498516,2,11,3,1,2,0
3329057493,2,3,0,0,1,0
3316074912,2,11,2,1,3,0
3304011152,2,8,1,0,5,0
3321608244,2,11,3,1,4,0
3315411053,2,7,1,1,2,0
3325575365,2,6,1,0,1,1
3329519399,2,0,0,0,0,0
3325898047,2,7,0,0,2,1
3329669552,2,11,4,0,1,0
3325670490,2,10,3,1,2,1
3329774848,2,5,0,1,0,0
3330123613,2,9,2,1,4,0
3329274334,2,1,0,0,1,0
3312243975,2,0,0,0,0,0
3292153784,2,10,2,0,2,1
3322457834,2,10,3,2,2,0
3327939792,2,5,0,0,1,0
3243288932,2,9,1,1,3,0
3324037333,2,5,0,0,2,1
3310543592,2,2,0,0,0,0
3320727942,2,0,0,0,0,0
3256848764,2,9,2,0,3,1
3328226664,2,9,1,0,1,1
3267215014,2,0,0,0,0,0
3283636977,2,0,0,0,1,1
3323208198,2,2,0,0,2,0
3329264492,2,8,1,1,0,0
3294737103,2,7,1,0,2,1
3225689556,2,11,3,1,3,0
3322351514,2,3,0,0,1,1
3274436756,2,0,0,0,0,0
3329439156,2,4,0,0,1,0
3330018043,2,3,0,0,0,0
3299093590,2,1,0,0,0,0
3282785613,2,8,0,0,2,0
3328824118,2,5,0,0,3,1
3326642743,2,2,0,0,0,0
3330020488,2,10,2,1,1,1
3321317917,2,0,0,0,0,0
3234217011,2,9,1,3,4,0
3329208056,2,0,0,0,1,0
3328166664,2,3,0,0,0,0
3331316595,2,2,0,0,1,0
3227184791,2,4,0,0,2,0
3268743910,2,9,1,1,2,0
3320559208,2,2,0,0,0,0
3318822027,2,2,0,0,0,0
3325738534,2,3,0,0,1,0
3328305850,2,11,3,1,2,0
3310703610,2,2,0,0,0,0
3305698496,2,5,0,1,1,1
3323939917,2,11,4,1,1,0
3236483592,2,2,0,1,1,0
3328308004,2,9,1,1,2,1
3325290857,2,11,1,1,2,0
3327952221,2,11,5,2,4,1
3234194256,2,3,0,0,1,0
3318864067,2,10,2,0,3,0
3329253212,2,8,2,0,3,1
3241337118,2,9,1,1,4,0
3325492295,2,6,0,0,0,0
3286846814,2,7,1,1,2,0
3294870669,2,11,3,0,1,1
3232256519,2,3,0,1,2,1
3249320407,2,10,2,1,0,0
3296244994,2,3,0,1,2,0
3292280244,2,11,3,0,1,0
3329147646,2,3,0,0,0,0
3298009402,2,10,2,2,4,1
3330697512,2,1,0,0,1,0
3316692432,2,10,2,0,4,0
3324294950,2,1,0,0,0,0
3328409447,2,4,0,0,1,0
3223148751,2,8,1,1,1,0
3315277417,2,1,0,0,0,0
3272961660,2,3,0,0,2,0
3327362749,2,8,2,1,1,1
3267816156,2,4,0,0,0,0
3331240498,2,8,2,0,2,1
3320929163,2,1,0,0,0,0
3321167267,2,1,0,0,0,0
3321526619,2,1,0,0,0,0
3268225368,2,8,1,1,1,0
3321550717,2,3,0,0,0,1
3256732386,2,4,0,0,1,0
3245501254,2,10,1,1,3,1
3250589049,2,3,0,0,2,1
3327805700,2,10,1,0,1,0
3327583001,2,10,2,1,3,0
3293585075,2,6,0,0,1,0
3327791363,2,9,1,1,4,0
3323087874,2,0,0,0,0,0
3272210645,2,9,2,1,2,0
3329142485,2,10,2,1,2,1
3317956965,2,9,1,1,2,0
3275831077,2,10,2,0,3,0
3328054575,2,9,2,0,2,0
3321284094,2,8,0,0,3,1
3330171546,2,9,1,0,3,0
3307052369,2,6,0,0,3,0
3258804797,2,2,0,0,1,1
3323639084,2,9,1,1,1,1
3309703447,2,1,0,0,0,0
3326543131,2,0,0,0,0,0
3317184178,2,10,2,0,3,0
3238490597,2,9,1,0,4,0
3323079584,2,9,1,0,1,0
3282193096,2,9,2,0,0,0
3273853333,2,3,0,0,0,1
3330867258,2,4,0,0,1,1
3319794585,2,7,0,0,1,1
3233145152,2,0,0,0,0,0
3252694388,2,2,0,0,0,0
3295435170,2,5,0,1,1,0
3323253227,2,8,1,0,3,1
3222267656,2,10,2,1,3,1
3331453358,2,8,1,1,3,1
3319334550,2,7,1,0,2,1
3264414177,2,10,4,1,3,0
3318762144,2,4,0,1,1,0
3280986665,2,6,1,0,1,1
3330471667,2,10,2,0,3,0
3313440584,2,9,1,1,2,1
3329265598,2,10,3,1,2,0
3296758260,2,1,0,0,1,0
3268621647,2,5,1,0,1,0
3319645568,2,6,2,1,1,0
3329979875,2,6,1,0,2,0
3316389546,2,3,0,0,0,0
3277667015,2,9,2,1,1,0
3258644962,2,2,0,1,1,0
3325276550,2,0,0,0,0,0
3323441005,2,11,2,0,2,1
3324024679,2,0,0,0,0,0
3319148926,2,7,1,0,1,0
3329461532,2,3,0,0,1,0
3265054767,2,2,0,0,0,0
3329613662,2,1,0,0,1,0
3296534665,2,10,2,2,3,1
3313021770,2,1,0,0,0,0
3308807532,2,0,0,0,0,0
3229597416,2,3,0,0,1,0
3325730040,2,2,0,0,0,0
3238081636,2,1,0,0,1,0
3270540911,2,10,2,1,3,1
3288431853,2,11,4,1,3,0
3330162831,2,9,1,0,2,0
3330133356,2,9,2,0,3,1
3327592244,2,9,1,0,3,1
3326036262,2,7,1,1,4,1
3328201577,2,7,1,1,3,0
3329774450,2,9,2,1,4,1
3329582847,2,10,2,1,2,1
3324194906,2,2,0,1,0,0
3325622852,2,10,2,1,4,1
3309937658,2,10,2,0,1,1
3256047880,2,10,2,1,2,1
3327837516,2,11,3,1,2,0
3282311933,2,10,2,1,3,0
3330152983,2,4,0,0,1,0
3325628649,2,8,1,1,3,0
3253868873,2,4,0,1,2,0
3319803391,2,2,0,0,0,1
3321621822,2,6,1,0,0,0
3319347021,2,2,0,0,1,0
3268991631,2,1,0,0,0,0
3318389340,2,8,1,0,2,1
3325733574,2,9,1,1,3,0
3328313929,2,0,0,0,0,0
3250699051,2,0,0,0,0,0
3277898516,2,11,3,1,3,1
3323026544,2,9,1,1,1,0
3330067999,2,2,0,0,0,0
3285955887,2,10,3,0,3,0
3324095855,2,1,0,0,0,0
3331187659,2,5,0,1,2,0
3329124258,2,1,0,1,0,0
3293232608,2,9,2,2,2,0
3317106220,2,11,3,1,2,0
3324047721,2,11,3,1,2,0
3254039659,2,3,0,0,0,0
3261221858,2,0,0,0,0,0
3331176358,2,4,0,0,1,0
3253984847,2,4,1,0,1,0
3321146052,2,1,0,0,0,0
3324299358,2,2,0,0,0,0
3322514652,2,11,3,1,1,0
3282146764,2,10,2,1,1,0
3326499622,2,5,0,0,0,0
3320677553,2,7,1,1,2,1
3231151094,2,0,0,0,0,0
3319454477,2,0,0,0,1,0
3324140884,2,5,1,0,0,0
3255140437,2,9,1,1,1,0
3329965022,2,7,1,1,4,0
3317870286,2,8,1,1,3,0
3326856709,2,8,1,1,2,0
3319859572,2,0,0,0,0,0
3223124148,2,8,0,1,2,0
3304824758,2,9,2,1,0,0
3328539811,2,0,0,0,0,0
3296107510,2,10,2,2,1,0
3322578536,2,2,0,0,0,0
3255234823,2,10,2,2,2,0
3322816002,2,9,1,1,2,1
3288599655,2,3,0,0,0,0
3268822140,2,11,6,3,4,0
3303280449,2,10,2,0,1,1
3320627398,2,10,2,2,4,0
3324080853,2,3,0,1,2,0
3330348566,2,9,2,1,2,0
3321013914,2,9,1,0,2,1
3322367718,2,0,0,0,0,0
3324864594,2,9,2,0,2,0
3331499123,2,0,0,0,0,0
3252572501,2,9,3,1,4,1
3330089950,2,3,0,0,0,1
3306180785,2,5,0,1,1,0
3328827821,2,6,1,1,4,0
3324457120,2,7,1,1,2,0
3292946704,2,10,2,1,1,1
3323042945,2,2,0,1,0,0
3317337752,2,4,0,0,1,0
3319170045,2,1,0,0,0,0
3316220870,2,1,0,1,0,0
3313946885,2,1,0,0,0,0
3327102314,2,2,0,0,0,0
3324723768,2,5,0,1,1,0
3307786779,2,1,0,0,0,0
3321023538,2,11,3,1,3,1
3324313088,2,1,0,0,1,1
3243705526,2,11,3,1,3,1
3327950190,2,6,0,1,2,0
3299363848,2,7,1,1,0,0
3215526825,2,1,0,1,0,0
3284379380,2,10,3,1,1,0
3328981832,2,2,0,1,2,0
3321675891,2,10,2,1,1,1
3325491891,2,9,1,0,2,1
3329738973,2,6,2,0,2,1
3248327655,2,10,2,0,1,1
3329213555,2,10,4,1,1,1
3319253910,2,3,0,0,1,0
3330697031,2,11,3,0,0,0
3311511344,2,10,3,0,2,0
3304612342,2,10,2,1,0,0
3320053362,2,4,0,0,1,0
3307545063,2,7,1,2,1,0
3326350381,2,5,0,0,1,0
3331111869,2,9,2,1,0,0
3306197308,2,0,0,0,1,0
3303491331,2,8,1,2,0,0
3329129454,2,10,3,1,3,1
3323989624,2,3,0,0,0,0
3263451058,2,10,2,1,1,0
3324833584,2,1,0,0,0,0
3291637513,2,1,0,0,1,0
3308906545,2,4,0,1,0,0
3324452562,2,6,1,0,1,1
3326382185,2,4,0,0,1,0
3272639267,2,11,3,0,2,1
3329769008,2,0,0,0,0,0
3303888638,2,4,0,2,4,1
3325619945,2,0,0,0,0,0
3328169816,2,0,0,0,0,0
3325291172,2,1,0,1,2,0
3306253381,2,4,0,0,2,1
3270981680,2,11,4,1,2,1
3322832514,2,7,1,1,0,0
3329145327,2,10,2,0,3,0
3329667644,2,11,3,0,1,0
3269199369,2,2,0,0,0,0
3309262824,2,1,0,0,0,0
3321531135,2,4,0,0,3,0
3317503953,2,0,0,0,0,0
3236379723,2,1,0,0,1,0
3238762744,2,8,1,2,2,0
3329822790,2,2,0,0,0,0
3231216753,2,9,1,0,3,1
3320562251,2,8,2,1,1,1
3321156469,2,8,3,0,2,0
3249765683,2,7,1,0,2,0
3329854038,2,6,1,1,1,1
3312242048,2,8,1,0,1,0
3265478151,2,2,0,0,2,0
3249981792,2,9,1,1,3,1
3317413681,2,7,0,2,2,1
3319778554,2,10,1,1,2,1
3306481718,2,0,0,0,0,0
3327782638,2,1,0,0,0,0
3330961904,2,5,0,0,3,0
3322887099,2,4,0,0,3,0
3328350759,2,0,0,0,0,0
3323955166,2,11,3,1,3,1
3328313339,2,10,1,1,3,0
3306389054,2,11,3,1,3,0
3329937384,2,4,0,0,2,0
3309166117,2,9,3,2,1,0
3319667936,2,6,1,1,2,0
3249311121,2,8,1,1,1,0
3287423852,2,2,0,0,0,0
3329411279,2,8,1,2,2,0
3327743294,2,1,0,0,0,0
3328308956,2,7,1,0,2,0
3326418023,2,4,0,0,3,0
3323682788,2,10,3,0,3,0
3280928173,2,11,2,1,3,0
3319441338,2,11,3,0,3,0
3313807251,2,2,0,0,0,0
3274133897,2,10,8,0,2,0
3305246342,2,0,0,0,1,0
3271942240,2,5,0,1,2,0
3331076268,2,2,0,0,0,0
3274271571,2,8,3,0,2,0
3262908026,2,3,0,0,2,0
3295070348,2,11,3,1,3,0
3325087400,2,9,1,0,1,0
3226657544,2,8,1,1,1,0
3325277520,2,10,2,0,3,0
3315339088,2,11,3,2,2,1
3330360879,2,9,1,0,3,0
3300254086,2,7,1,1,1,0
3303674473,2,2,0,0,0,0
3313870027,2,11,3,1,3,0
3322178110,2,2,0,0,2,0
3321475392,2,2,0,0,0,0
3260021734,2,9,2,1,2,0
3329129353,2,10,2,0,3,1
3328480661,2,0,0,0,0,0
3327891772,2,1,0,0,0,0
3329363759,2,0,0,0,0,0
3325097276,2,8,1,1,3,1
3329115598,2,3,0,0,0,0
3251880910,2,7,1,0,4,0
3218678071,2,1,0,0,0,0
3293682141,2,0,0,0,0,0
3277139017,2,1,0,0,0,0
3328303158,2,5,0,0,0,1
3326391175,2,8,1,1,3,0
3328962932,2,0,0,0,0,0
3331290329,2,5,0,0,4,0
3329172880,2,10,2,0,1,0
3266897917,2,0,0,0,0,0
3326527554,2,3,0,1,1,0
3288489203,2,11,4,1,2,1
3328290787,2,4,0,0,1,0
3328006933,2,7,1,0,1,1
3330065078,2,9,2,0,2,1
3328396051,2,7,1,1,3,0
3321283519,2,0,0,0,0,0
3324713027,2,0,0,0,0,0
3319431947,2,6,0,0,2,0
3325678013,2,11,3,1,3,1
3326586579,2,10,2,1,2,0
3330847709,2,8,2,0,3,0
3318775105,2,8,1,1,1,0
3266735823,2,3,0,0,0,0
3319709085,2,0,0,0,0,0
3331531175,2,10,2,1,2,0
3318942479,2,11,5,0,3,0
3319547257,2,9,1,0,2,0
3288531844,2,3,0,0,1,0
3275115748,2,2,0,0,0,0
3331327298,2,2,0,0,0,0
3325081833,2,7,0,0,1,0
3230157416,2,6,1,0,0,1
3320526145,2,11,2,1,2,0
3284094963,2,5,0,0,2,1
3326398165,2,4,0,0,2,0
3217623985,2,9,1,0,1,1
3228413275,2,11,3,1,3,0
3324038188,2,11,3,1,5,0
3329787841,2,5,0,0,1,1
3265489804,2,3,0,0,0,0
3320818877,2,4,0,1,3,0
3326175146,2,10,1,0,3,1
3326077924,2,9,1,1,2,0
3329380125,2,9,2,1,3,0
3329787955,2,0,0,0,1,0
3329802841,2,6,1,3,3,0
3324447694,2,9,2,1,3,1
3292384764,2,9,2,1,2,0
3306754603,2,2,0,1,1,0
3327597764,2,1,0,0,0,0
3296759482,2,0,0,0,3,0
3323975301,2,4,0,2,1,0
3326528205,2,9,3,1,4,0
3326522175,2,11,5,0,5,0
3283874455,2,0,0,0,1,0
3322523800,2,0,0,0,0,0
3247238019,2,10,2,2,4,1
3324316049,2,1,0,0,0,0
3330171036,2,5,0,0,3,0
3265740745,2,11,3,1,2,0
3330771127,2,8,1,0,3,0
3285178375,2,5,1,0,4,0
3326534149,2,11,2,1,3,0
3324795588,2,0,0,0,0,0
3273883625,2,0,0,0,0,0
3292417760,2,11,3,1,1,0
3313199243,2,9,2,1,3,1
3317010148,2,4,0,1,2,0
3314124272,2,9,1,1,3,0
3329075656,2,9,1,1,3,0
3324028479,2,9,2,0,2,0
3326844177,2,0,0,0,0,0
3310619140,2,7,1,1,2,0
3247235598,2,11,4,2,2,0
3272813480,2,11,4,0,3,0
3312432797,2,1,0,0,0,1
3227316939,2,0,0,0,0,0
3314027256,2,9,2,1,2,0
3330172669,2,4,0,0,1,1
3316250363,2,0,0,0,0,0
3262904201,2,0,0,0,0,0
3248520662,2,1,0,0,0,0
3328769302,2,1,0,0,1,0
3277063396,2,1,0,0,0,0
3279835198,2,11,3,1,1,0
3315740339,2,0,0,0,0,0
3308264171,2,8,1,1,2,1
3280919055,2,4,0,0,2,0
3329588803,2,0,0,0,0,0
3311330775,2,3,0,1,1,0
3322659423,2,8,1,0,3,1
3330657880,2,0,0,0,0,0
3324797754,2,0,0,0,0,0
3251556313,2,9,2,1,3,1
3320812961,2,8,1,2,3,0
3331063876,2,11,5,1,4,1
3327502425,2,2,0,0,0,0
3319503845,2,0,0,0,1,0
3324158478,2,1,0,0,0,0
3322416264,2,0,0,0,0,0
3321532641,2,11,4,1,3,1
3299352629,2,0,0,0,0,0
3246207199,2,10,1,0,3,1
3318266582,2,8,1,1,1,1
3311858049,2,0,0,0,0,0
3288308274,2,5,0,2,5,1
3245409574,2,5,0,0,2,1
3294875540,2,3,0,0,3,0
3329938048,2,11,4,1,4,0
3324025528,2,9,2,1,1,1
3299367502,2,0,0,0,0,0
3322353459,2,11,4,0,4,1
3319248739,2,8,1,0,1,1
3319047135,2,0,0,0,0,0
3255966193,2,9,4,1,2,0
3285194469,2,9,1,0,4,0
3221510950,2,8,2,1,1,0
3319599453,2,10,1,0,3,1
3324617649,2,7,1,1,0,0
3327796268,2,2,0,0,2,0
3324772542,2,9,2,1,1,0
3306578704,2,9,1,1,1,0
3329103539,2,2,0,0,1,0
3317180449,2,4,0,0,0,1
3329054079,2,8,1,1,2,1
3296427168,2,10,2,0,3,0
3308173855,2,11,5,1,2,0
3319455573,2,10,4,1,2,0
3331311685,2,10,2,0,1,0
3318191275,2,6,1,0,0,0
3326080411,2,10,2,1,1,0
3324796723,2,10,4,0,4,1
3326333782,2,0,0,0,0,0
3331444373,2,1,0,0,0,0
3327793663,2,0,0,0,0,0
3257705034,2,0,0,0,0,0
3255216914,2,0,0,0,0,0
3326396243,2,5,0,1,2,0
3329856351,2,10,2,0,2,0
3329802773,2,7,1,1,1,1
3323849646,2,10,2,1,3,1
3325745314,2,7,1,1,2,1
3326743917,2,3,0,0,1,1
3321725369,2,7,1,0,1,1
3300259671,2,9,1,1,1,0
3330026362,2,0,0,0,0,0
3241163618,2,5,0,0,0,1
3323495360,2,8,2,1,2,0
3321532095,2,6,0,1,1,0
3320478522,2,10,3,1,1,0
3322465995,2,0,0,0,0,0
3320796531,2,9,3,1,1,1
3327459555,2,1,0,0,0,0
3331183882,2,9,2,0,0,1
3319286010,2,2,0,0,2,0
3262904714,2,0,0,0,0,0
3318928706,2,6,0,0,1,1
3257583771,2,1,0,0,0,0
3314118368,2,7,1,1,3,1
3313265059,2,2,0,0,1,1
3250544899,2,11,3,1,2,1
3257564702,2,0,0,0,0,0
3318147517,2,10,3,2,1,0
3231031626,2,4,0,0,0,0
3320626928,2,10,1,1,3,1
3286220313,2,7,1,1,0,0
3316692490,2,5,1,1,1,0
3317164861,2,5,0,0,2,1
3329935702,2,9,1,1,3,0
3259033863,2,1,0,0,2,0
3312785203,2,11,5,2,4,1
3329785058,2,3,0,0,0,0
3326578055,2,10,3,1,3,1
3327505550,2,11,2,0,2,1
3232315471,2,3,0,0,2,0
3245360675,2,2,0,0,0,0
3320577699,2,0,0,0,1,0
3315660604,2,3,0,1,1,0
3327534897,2,2,0,0,0,0
3324711522,2,3,1,0,0,0
3329925506,2,0,0,0,0,0
3306661101,2,0,0,0,0,0
3329301132,2,4,0,0,0,1
3319481416,2,8,1,0,2,0
3327456607,2,9,1,0,3,0
3329684804,2,10,2,0,2,1
3255180560,2,11,2,1,3,0
3252157135,2,6,1,0,1,1
3318376159,2,9,1,2,1,1
3281712597,2,4,0,0,2,0
3320794173,2,4,0,0,2,1
3329376613,2,0,0,0,0,0
3262326005,2,5,1,0,1,0
3320959585,2,11,3,0,1,1
3295949341,2,9,1,0,2,1
3279680006,2,2,0,0,2,0
3330792606,2,8,1,1,3,0
3307138987,2,10,2,0,2,0
3275305086,2,2,0,1,0,0
3277371021,2,7,1,1,0,0
3262394083,2,7,2,0,2,1
3326690140,2,10,2,0,3,0
3302466055,2,11,2,1,1,0
3329102384,2,3,0,1,2,0
3329970826,2,10,2,1,3,1
3280267498,2,1,0,0,1,1
3285919344,2,8,3,1,4,0
3312929379,2,0,0,0,0,0
3322028078,2,7,1,0,1,0
3317895626,2,9,2,0,2,0
3323636770,2,11,3,0,3,0
3226539219,2,9,2,0,2,1
3317003331,2,9,2,0,4,0
3241995019,2,1,0,0,2,0
3319891240,2,10,4,0,2,0
3282964475,2,2,0,0,0,0
3322402161,2,1,0,0,0,0
3320244437,2,3,0,0,1,0
3322998217,2,0,0,0,0,0
3277809604,2,3,0,0,2,0
3258355348,2,3,0,1,1,0
3329261250,2,5,1,0,1,1
3323372648,2,8,1,1,1,0
3324306124,2,9,2,0,3,1
3307248574,2,3,0,0,0,0
3323246800,2,7,1,1,2,0
3240014041,2,4,0,0,1,1
3217023748,2,4,0,0,1,1
3325563131,2,0,0,0,0,0
3329726508,2,9,1,1,1,0
3277028606,2,4,0,0,1,0
3330133576,2,3,0,0,0,0
3325553398,2,0,0,0,0,0
3327608086,2,0,0,0,0,0
3324317752,2,11,4,0,2,0
3322619239,2,11,4,2,4,1
3277207694,2,11,2,1,1,1
3328246806,2,10,2,1,1,1
3329627220,2,11,2,1,2,0
3330126897,2,2,0,0,0,0
3232683234,2,5,0,0,3,0
3319288594,2,5,0,1,2,1
3315437428,2,11,3,0,3,0
3315005492,2,9,2,1,2,0
3320789755,2,1,0,0,0,0
3322509191,2,11,3,0,3,0
3324973462,2,0,0,0,0,0
3321629115,2,7,2,0,2,0
3328334649,2,7,2,0,1,0
3288196743,2,0,0,0,0,0
3322461474,2,5,0,0,2,0
3331280067,2,9,3,1,1,0
3331186842,2,1,0,0,1,0
3327750303,2,1,0,0,0,0
3239928081,2,6,1,1,2,0
3278414994,2,1,0,0,0,0
3327656756,2,1,0,0,0,0
3325956457,2,7,1,0,1,0
3320256997,2,10,2,1,3,1
3317248456,2,9,1,1,3,0
3326569291,2,8,1,1,2,1
3326114497,2,7,1,1,2,0
3278489384,2,0,0,0,0,0
3257537207,2,0,0,0,0,0
3302102191,2,5,0,0,2,0
3324201886,2,10,2,1,1,1
3296532445,2,3,0,1,1,0
3252258525,2,0,0,0,0,0
3329306003,2,4,0,0,1,0
3328517401,2,9,1,1,2,0
3328632131,2,0,0,0,0,0
3327233200,2,3,0,0,0,0
3277139865,2,8,2,0,3,0
3265935094,2,11,4,2,3,0
3326433744,2,10,2,0,3,0
3317180689,2,9,2,0,3,1
3248268752,2,9,2,1,3,0
3322171932,2,1,0,0,0,0
3322919810,2,11,3,1,3,0
3329927193,2,8,1,1,3,1
3323316790,2,7,2,1,3,0
3314041488,2,2,0,0,1,0
3321999924,2,5,1,0,0,1
3327850804,2,2,0,1,1,0
3327364835,2,8,1,0,2,0
3293583714,2,0,0,0,0,0
3310419443,2,1,0,0,0,0
3326641970,2,10,2,1,3,0
3260977778,2,9,1,1,1,0
3319742623,2,8,1,1,1,1
3315597472,2,1,0,0,0,0
3331273532,2,2,0,0,0,0
3328381282,2,9,2,1,2,1
3329317313,2,0,0,0,0,0
3216081181,2,10,2,1,3,1
3239087456,2,0,0,0,0,0
3321283420,2,1,0,0,0,0
3330790530,2,3,0,0,2,0
3330060088,2,9,1,1,4,0
3242915944,2,1,0,0,1,0
3290081737,2,10,3,0,3,1
3330690512,2,1,0,0,0,0
3327100648,2,10,4,1,2,0
3324976761,2,9,2,1,3,1
3268391511,2,3,0,1,0,0
3328031719,2,9,1,0,2,0
3325573737,2,2,0,0,1,0
3329078904,2,10,2,0,2,1
3316151204,2,3,0,0,2,0
3264499485,2,2,0,0,1,1
3316001952,2,11,3,0,5,1
3317685737,2,8,1,0,3,0
3322464638,2,4,0,0,0,0
3319814006,2,0,0,0,0,0
3323330051,2,11,4,2,3,0
3317260030,2,10,2,2,1,0
3313789801,2,7,1,0,0,0
3230018441,2,11,2,0,3,1
3264200028,2,7,1,2,2,0
3330176983,2,0,0,0,0,0
3328827339,2,8,0,0,1,1
3218622088,2,11,3,0,4,1
3324138236,2,0,0,0,0,0
3305671823,2,0,0,0,0,0
3330069752,2,1,0,0,0,0
3329831157,2,1,0,0,0,1
3326379694,2,6,1,2,0,0
3315998525,2,1,0,0,0,0
3314470565,2,0,0,0,1,0
3324870420,2,10,2,1,3,0
3293228817,2,6,1,0,3,0
3328244396,2,3,0,0,2,0
3286845229,2,5,0,1,2,0
3325107996,2,6,0,0,1,0
3325732676,2,0,0,0,0,0
3325942964,2,10,2,1,3,0
3318376746,2,0,0,0,1,0
3324653921,2,0,0,0,0,0
3323254527,2,5,1,0,2,0
3320788280,2,0,0,0,0,0
3322417964,2,2,0,0,1,0
3223126002,2,9,2,0,3,0
3324932048,2,11,2,0,1,1
3277242392,2,4,0,0,2,0
3329263824,2,5,0,0,0,0
3328965022,2,3,0,0,0,1
3237169173,2,10,3,1,4,0
3309175336,2,3,0,1,1,1
3304694362,2,9,2,0,2,0
3301291141,2,10,2,0,2,1
3325802795,2,1,0,0,0,0
3317698263,2,3,0,0,2,1
3331590511,2,9,2,1,0,0
3313177247,2,1,0,0,0,0
3282205281,2,9,1,0,1,0
3249860850,2,0,0,0,0,1
3297869946,2,11,3,1,3,0
3327543081,2,0,0,0,0,0
3276303292,2,3,0,0,2,0
3322712889,2,7,1,0,3,0
3326527048,2,11,3,1,3,1
3254955040,2,6,0,0,1,0
3328636769,2,9,1,1,4,0
3327895472,2,9,2,1,1,0
3216079693,2,1,0,0,0,0
3306658327,2,8,1,1,1,1
3290988339,2,11,5,1,2,1
3299227301,2,2,0,0,0,0
3313533394,2,9,1,1,2,0
3300769057,2,2,0,0,1,0
3307547917,2,2,0,0,2,0
3323329877,2,11,3,1,2,0
3256855203,2,4,0,0,1,0
3256112061,2,2,0,0,1,0
3251875737,2,8,2,0,0,0
3320796637,2,2,0,0,1,0
3326856044,2,10,2,1,3,1
3331167399,2,9,1,0,2,1
3303573675,2,6,0,1,0,0
3311526540,2,1,0,0,0,0
3273948821,2,11,4,1,2,1
3289376933,2,1,0,0,0,0
3319432694,2,2,0,0,0,0
3325277954,2,9,2,2,2,0
